exp,source,target,t_dijkstra,t_floyd
5894,8,24,7.369600007223198e-05,0.01998279300005379
5895,30,22,3.891400001521106e-05,0.020619259999875794
5896,2,31,8.241799969255226e-05,0.019498117999773967
5897,16,41,7.531700020990684e-05,0.019920835999982955
5898,47,3,7.507700001951889e-05,0.019682164999721863
5899,6,38,8.047699975577416e-05,0.019680074999996577
5900,0,9,7.659700031581451e-05,0.019735259999833943
5901,26,20,6.600599999728729e-05,0.019558272999802284
5902,3,38,5.139499990036711e-05,0.01941884999996546
5903,19,41,9.30480000533862e-05,0.01961447900021085
5904,23,19,8.364799987248261e-05,0.019181629000286193
5905,4,23,6.085499990149401e-05,0.019309361000068748
5906,35,27,2.787199991871603e-05,0.019286478999674728
5907,8,47,3.941400018447894e-05,0.018719156999850384
5908,15,47,9.974999966289033e-05,0.018759049999971467
5909,1,49,5.5174999943119474e-05,0.019174639000084426
5910,26,6,7.318600000871811e-05,0.018515139000101044
5911,32,12,7.446700010405038e-05,0.018457642999692325
5912,19,15,3.0223000067053363e-05,0.01821708099987518
5913,7,47,7.294599981833016e-05,0.01780592400018577
5914,49,44,6.376500004989794e-05,0.01777161099971636
5915,23,20,4.260399964550743e-05,0.01853564000020924
5916,19,16,5.17250000484637e-05,0.017899001999921893
5917,25,15,4.748500032292213e-05,0.01811466199978895
5918,31,28,5.922500031374511e-05,0.018294578999757505
5919,7,48,7.599699983984465e-05,0.018259944999954314
5920,11,41,0.00010158900022361195,0.017825025000092865
5921,37,27,8.906800030672457e-05,0.01831525000034162
5922,24,26,7.331699998758268e-05,0.01807392799992158
5923,9,1,2.7111999770568218e-05,0.01784390800003166
5924,1,46,5.5265000355575467e-05,0.01853733000007196
5925,38,36,7.150700002966914e-05,0.018072507999931986
5926,22,49,6.0975999986112583e-05,0.018111960999704024
5927,0,5,2.5493000066489913e-05,0.01788989099986793
5928,41,29,7.705699999860371e-05,0.018104691000189632
5929,11,7,6.949699991309899e-05,0.018412838999665837
5930,34,42,6.464600028266432e-05,0.018261963999975706
5931,11,2,5.274500017549144e-05,0.018235118000120565
5932,38,13,7.236600004034699e-05,0.01829381299967281
5933,25,39,5.3035000291856704e-05,0.0180169879999994
5934,41,32,2.2031999833416194e-05,0.018110796999735612
5935,37,29,5.632500005958718e-05,0.018209136000223225
5936,1,31,5.229500038694823e-05,0.017963383000278554
5937,35,10,1.4761999864276731e-05,0.01849470100023609
5938,30,5,6.881599983898923e-05,0.017857213000297634
5939,46,7,4.1664000036689686e-05,0.018080494000059844
5940,14,10,6.42760001028364e-05,0.018443446999754087
5941,28,11,5.336499998520594e-05,0.01827416100013579
5942,26,15,5.7544999890524196e-05,0.018053420999876835
5943,14,34,6.842599987066933e-05,0.018316676000267762
5944,41,20,4.446499997357023e-05,0.018361029000061535
5945,24,47,5.128400016474188e-05,0.017932870000095136
5946,30,46,5.1014999826293206e-05,0.018178761999934068
5947,40,1,4.7374000132549554e-05,0.01790295699993294
5948,29,36,6.501600000774488e-05,0.018307373999959964
5949,37,24,2.1251999896776397e-05,0.018065503000343597
5950,27,27,1.2701000287052011e-05,0.01809696600003008
5951,12,35,5.7746000038605416e-05,0.017958042000373098
5952,9,2,6.00160001340555e-05,0.018259670000134065
5953,39,6,6.046499993317411e-05,0.018012938000083523
5954,27,1,4.4703999719786225e-05,0.018200844999682886
5955,16,24,4.5494000005419366e-05,0.01827194099996632
5956,31,29,4.0874000205803895e-05,0.01810853599999973
5957,38,28,3.8284000311250566e-05,0.01839034200020251
5958,22,49,7.405699989249115e-05,0.018316884999876493
5959,49,18,6.131600002845516e-05,0.018316095000045607
5960,3,15,6.547600014528143e-05,0.01762655199991059
5961,25,47,3.4503000279073603e-05,0.018136838999907923
5962,33,47,7.270700007211417e-05,0.01836907999995674
5963,25,47,3.0002000130480155e-05,0.017955032999907417
5964,13,17,7.58370001676667e-05,0.01807311299990033
5965,17,19,6.256599999687751e-05,0.01821518599990668
5966,13,33,6.7146000219509e-05,0.0178801659999408
5967,39,40,5.718500005968963e-05,0.018111627000052977
5968,48,33,6.0026000028301496e-05,0.018113715999788838
5969,16,41,5.864500008101459e-05,0.018259500000112894
5970,5,31,6.76970003041788e-05,0.01799624600016614
5971,26,22,3.157300034217769e-05,0.018149721000099817
5972,10,15,4.7013999846967636e-05,0.01784049199977744
5973,43,30,2.196200011894689e-05,0.01803237900003296
5974,9,18,2.4973000108730048e-05,0.01834186700034479
5975,46,9,3.599299998313654e-05,0.01836773099967104
5976,22,47,6.566599995494471e-05,0.018053681000310462
5977,22,7,6.099499978517997e-05,0.018326335999972798
5978,44,14,5.448499996418832e-05,0.018409494000025006
5979,23,13,4.241399983584415e-05,0.01827458099978685
5980,30,10,6.143499967947719e-05,0.017975284999920405
5981,7,8,5.904599993300508e-05,0.01781808900022952
5982,19,34,7.138599994505057e-05,0.01811958300004335
5983,13,31,4.263300024831551e-05,0.018013532000168198
5984,17,12,2.433200006635161e-05,0.017989220999879763
5985,6,49,2.5583000024198554e-05,0.01807723799993255
5986,12,2,7.610700004079263e-05,0.0179652880001413
5987,15,1,2.3471999611501815e-05,0.018216761000076076
5988,8,19,3.049300039492664e-05,0.018013722999967285
5989,21,19,4.27239997407014e-05,0.017946136000318802
5990,7,44,3.224300007786951e-05,0.01842716000010114
5991,46,45,3.928399974029162e-05,0.018781631999900128
5992,30,42,5.438499965748633e-05,0.017888971000047604
5993,33,0,5.721500019717496e-05,0.01819492899994657
5994,24,17,2.5642999844421865e-05,0.017898172000059276
5995,20,0,6.208600007084897e-05,0.01831813000035254
5996,0,49,5.0613999974302715e-05,0.018057707000025403
5997,7,30,7.541700006186147e-05,0.01775342900009491
5998,35,27,2.6752000394481e-05,0.018322731000353087
5999,27,40,3.088299990849919e-05,0.018067696999878535
6000,26,5,4.871500004810514e-05,0.018105471000126272
6001,24,19,3.309300018372596e-05,0.018244024000068748
6002,8,12,8.288800017908216e-05,0.018006222000167327
6003,39,37,5.042500015406404e-05,0.017772370999864506
6004,46,31,5.055499968875665e-05,0.01807502800011207
6005,12,3,3.903299966623308e-05,0.018112962000031985
6006,2,48,4.9604999730945565e-05,0.01817019700001765
6007,16,34,2.748299993982073e-05,0.018021012999724917
6008,14,2,1.740100015013013e-05,0.018194718999893666
6009,16,28,6.796600018788013e-05,0.018195879000359128
6010,25,23,5.170399981579976e-05,0.01828358800003116
6011,49,18,4.364400001577451e-05,0.01816872700010208
6012,5,17,5.5994999911490595e-05,0.018024074000095425
6013,24,38,4.5204000343801454e-05,0.018167397000070196
6014,42,32,5.467500022859895e-05,0.01832962199978283
6015,15,43,4.5994000174687244e-05,0.017869790000077046
6016,49,18,4.0283000089402776e-05,0.018170476999785024
6017,12,32,6.354600009217393e-05,0.018266185000356927
6018,16,45,7.326700006160536e-05,0.01813596299962228
6019,26,28,6.392600016624783e-05,0.017866389000118943
6020,34,47,4.910500001642504e-05,0.017867309000394016
6021,35,9,1.751100035107811e-05,0.018370024999967427
6022,9,42,6.805600014558877e-05,0.018165466000027664
6023,22,26,2.8202000066812616e-05,0.018222772000171972
6024,40,35,6.18049998593051e-05,0.018231492999802867
6025,23,15,6.39059999230085e-05,0.01800204200026201
6026,45,39,5.167499966773903e-05,0.017958176999854913
6027,48,39,5.1294000058987876e-05,0.018101551000199834
6028,29,18,7.058600021991879e-05,0.018480915000054665
6029,39,3,2.8713000119751086e-05,0.01787365000018326
6030,17,22,3.589300013118191e-05,0.018419789999825298
6031,10,14,5.023500034440076e-05,0.018172717000197736
6032,41,19,5.020500020691543e-05,0.018189229000199703
6033,40,45,6.37359999018372e-05,0.018349008999848593
6034,37,27,6.657599988102447e-05,0.018504392000068037
6035,12,27,3.184300021530362e-05,0.018335517000195978
6036,43,37,7.08659999872907e-05,0.018322106000141503
6037,41,26,2.4143000246112933e-05,0.018483029999970313
6038,12,40,7.958700007293373e-05,0.0181408889998238
6039,40,0,3.6193000141793163e-05,0.0182076859996414
6040,32,44,3.1271999887394486e-05,0.01830566299986458
6041,2,20,1.8921999981103e-05,0.01841517399998338
6042,17,47,1.4341000223794254e-05,0.01804915099955906
6043,40,41,6.17360001342604e-05,0.018022958999608818
6044,12,33,6.64459998915845e-05,0.018623141999796644
6045,48,19,6.107600029281457e-05,0.01811332700026469
6046,41,30,3.8253999719017884e-05,0.017956392000087362
6047,13,18,6.411599997591111e-05,0.01822046600000249
6048,5,3,3.748300014194683e-05,0.01805859199976112
6049,10,25,6.85459999658633e-05,0.017765306000001146
6050,39,26,5.355399980544462e-05,0.017845013000169274
6051,17,39,6.919599991306313e-05,0.018664787000034266
6052,2,31,7.76169999880949e-05,0.018396131999907084
6053,4,43,6.322499984889873e-05,0.018036519999895972
6054,44,0,5.5995000366237946e-05,0.01808830499976466
6055,19,37,3.469300008873688e-05,0.01827354099987133
6056,35,23,5.128399970999453e-05,0.018099526000241895
6057,10,47,7.525699993493618e-05,0.01827889200012578
6058,2,47,6.959600023037638e-05,0.018061082000258466
6059,8,24,5.454499978441163e-05,0.017897868000090966
6060,8,2,4.7514000016235514e-05,0.018125458000213257
6061,25,36,5.679600008079433e-05,0.017864083999938885
6062,32,38,5.079399988972e-05,0.018494260999887047
6063,5,8,3.909399993062834e-05,0.018150190000142175
6064,24,6,7.037599971226882e-05,0.018470318999789015
6065,19,0,7.26569996913895e-05,0.018435066000165534
6066,17,13,5.7764999837672804e-05,0.017973255000015342
6067,35,36,5.850500019732863e-05,0.018348558000070625
6068,26,13,7.239700016725692e-05,0.018217555999854085
6069,44,35,6.967599983909167e-05,0.01860796199980541
6070,1,46,4.8754000090411864e-05,0.018456748000062362
6071,40,36,3.330300023662858e-05,0.01827909199982969
6072,22,13,3.494300017337082e-05,0.018273850999776187
6073,35,38,2.2431999695982086e-05,0.01799275600023975
6074,27,38,4.460399986783159e-05,0.0181054659997244
6075,9,35,6.980600028327899e-05,0.01803447900010724
6076,43,37,4.155299984631711e-05,0.01790652800036696
6077,8,34,5.789499982711277e-05,0.018293693000032363
6078,19,34,7.329700019909069e-05,0.01802409899983104
6079,29,44,2.3631999738427112e-05,0.01810663600008411
6080,12,30,6.817600024078274e-05,0.01817616200014527
6081,16,43,3.463299981376622e-05,0.01823229799992987
6082,46,33,3.270299976065871e-05,0.01781596000000718
6083,43,27,1.9791999875451438e-05,0.0182904729999791
6084,49,21,5.632500005958718e-05,0.018092820999754622
6085,30,18,1.884199991764035e-05,0.018274376000135817
6086,17,48,6.885599987072055e-05,0.017978339999899617
6087,37,23,4.0003999856708106e-05,0.01823817299964503
6088,7,45,2.7132000013807556e-05,0.018084588999954576
6089,22,42,5.34250002601766e-05,0.018327560999750858
6090,27,42,7.260599977598758e-05,0.0182580250002502
6091,47,12,4.663400022764108e-05,0.018279987000369147
6092,49,39,7.497700016756426e-05,0.01835707400005049
6093,13,33,1.872099983302178e-05,0.017949038000097062
6094,39,44,4.9234000016440405e-05,0.018174137999722006
6095,30,1,3.416300023673102e-05,0.01853696999978638
6096,46,47,6.95559997438977e-05,0.018073648000154208
6097,25,24,2.247199972771341e-05,0.018451242000082857
6098,17,40,6.436600006054505e-05,0.01867595200019423
6099,36,12,4.074400021636393e-05,0.018361364000156755
6100,0,17,3.8393000068026595e-05,0.018502466999962053
6101,6,18,4.78440001643321e-05,0.018148475000089093
6102,25,35,2.7442000373412156e-05,0.01829670899996927
6103,11,31,3.080199985561194e-05,0.01779713400037508
6104,36,18,2.7122000119561562e-05,0.01805762699996194
6105,16,37,3.76130001313868e-05,0.01821836199997051
6106,37,34,3.520400014167535e-05,0.01829102800002147
6107,28,39,4.144400008954108e-05,0.018223462000150903
6108,42,13,5.525500000658212e-05,0.01826513600008184
6109,17,8,5.0334000206930796e-05,0.01826623600027233
6110,15,46,6.997699983912753e-05,0.018267885000113893
6111,7,28,7.620700034749461e-05,0.01840096799969615
6112,36,12,7.521699990320485e-05,0.01789308199977313
6113,36,24,2.6223000077152392e-05,0.018398417999833327
6114,6,20,2.4682000002940185e-05,0.017888060999666777
6115,32,44,3.1662999845138984e-05,0.018426000000090426
6116,42,24,7.030599999779952e-05,0.017974100000174076
6117,40,22,1.6771999980846886e-05,0.018312979999791423
6118,26,44,4.596400003720191e-05,0.018105740999999398
6119,10,0,6.41349997749785e-05,0.01865035099990564
6120,17,14,6.283599987000343e-05,0.018417579000015394
6121,36,27,4.835399977309862e-05,0.018365225000252394
6122,23,33,5.479499986904557e-05,0.01792718499973489
6123,32,44,6.0244999986025505e-05,0.018038234999949054
6124,16,49,2.6932999844575534e-05,0.01835011299999678
6125,37,22,6.145599991214112e-05,0.01816283600010138
6126,37,20,5.524500011233613e-05,0.01818427799980782
6127,3,2,2.613200013001915e-05,0.01834922399984862
6128,31,40,5.380499987950316e-05,0.01816100699988965
6129,42,14,3.3753000025171787e-05,0.01807314799998494
6130,12,46,5.546500005948474e-05,0.018181127999923774
6131,29,13,5.4075000207376434e-05,0.018268775999786158
6132,13,13,1.2070999673596816e-05,0.01833306199978324
6133,7,3,7.00969999343215e-05,0.01818368800013559
6134,25,22,6.885599987072055e-05,0.018228532999728486
6135,30,27,5.772599979536608e-05,0.018329516999983753
6136,15,8,3.1832999866310274e-05,0.01832556600038515
6137,40,49,1.9281999811937567e-05,0.018052692000310344
6138,43,14,5.764500019722618e-05,0.01783856299971376
6139,27,14,6.59860002087953e-05,0.018321394999929907
6140,1,10,2.9353000172704924e-05,0.01823151799999323
6141,46,20,4.983500002708752e-05,0.01823964799996247
6142,45,8,7.326600007218076e-05,0.018038770999737608
6143,18,16,3.778300015255809e-05,0.017996937000134494
6144,24,18,6.543599965880276e-05,0.018256819999805884
6145,32,48,5.62149998586392e-05,0.018070673000238457
6146,30,2,5.887499992240919e-05,0.017712130999825604
6147,24,2,4.8364000122091966e-05,0.018194554000274366
6148,27,29,6.928599987077178e-05,0.018205304999810323
6149,15,27,6.553499997608014e-05,0.01822223599992867
6150,40,42,5.600499980573659e-05,0.018166342000313307
6151,15,37,1.7411000044376124e-05,0.01883748199998081
6152,32,19,7.900700029495056e-05,0.018061671999930695
6153,30,18,2.1582000044872984e-05,0.018157650999910402
6154,15,15,1.1861000075441552e-05,0.01811464700040233
6155,49,34,4.294400014259736e-05,0.018451587000072323
6156,20,40,6.796600018788013e-05,0.01759857099978035
6157,34,22,4.976399986844626e-05,0.018086345000028814
6158,7,20,5.573499993261066e-05,0.018309895000129472
6159,24,48,6.169500011310447e-05,0.018267401000230166
6160,5,19,7.724700026301434e-05,0.017993286000091757
6161,30,31,3.7243999940983485e-05,0.018457928000316315
6162,0,34,4.938500023854431e-05,0.01776633600002242
6163,31,28,4.572400030156132e-05,0.018450267999924108
6164,47,28,4.285400018488872e-05,0.018052560999876732
6165,29,19,3.2593000014458084e-05,0.01836152999976548
6166,10,24,7.332599989240407e-05,0.017800639000142837
6167,18,43,3.3353000162605895e-05,0.01815106999993077
6168,8,33,1.5781999991304474e-05,0.018359188999966136
6169,40,2,6.130599967946182e-05,0.018378621000010753
6170,34,18,6.747599991285824e-05,0.01811530799977845
6171,48,48,1.3692000266019022e-05,0.01804874099980225
6172,45,41,3.0003000119904755e-05,0.018101385999671038
6173,1,14,5.242499992164085e-05,0.018329956000343373
6174,23,11,4.562399999485933e-05,0.01785732400003326
6175,41,15,6.912600019859383e-05,0.018061793000015314
6176,13,43,6.631599990214454e-05,0.01807554400011213
6177,31,14,3.4702999982982874e-05,0.018080804000419448
6178,48,48,1.2270999832253437e-05,0.018399961999875813
6179,16,25,7.367699981841724e-05,0.018269271000008303
6180,29,30,3.6962999729439616e-05,0.018184254000061628
6181,44,49,7.178599980761646e-05,0.01821700700020301
6182,26,33,2.6712000362749677e-05,0.018321746000310668
6183,10,2,5.860500004928326e-05,0.018017108000094595
6184,5,25,5.5765000070095994e-05,0.018060442000205512
6185,45,43,3.973399998358218e-05,0.018433465999805776
6186,9,11,5.786500014437479e-05,0.017893754999931843
6187,44,7,3.891300002578646e-05,0.017918134999945323
6188,2,25,6.766599972252152e-05,0.01845172299999831
6189,7,34,4.033400000480469e-05,0.017981310000322992
6190,20,16,6.239499998628162e-05,0.0180599280001843
6191,1,48,8.012700027393294e-05,0.018155896000280336
6192,20,22,6.919699990248773e-05,0.018443881000166584
6193,43,8,6.658600023001782e-05,0.01788967299989963
6194,25,31,6.137599984867848e-05,0.01823644299975058
6195,22,3,6.339599985949462e-05,0.018384356000296975
6196,44,18,4.058300010001403e-05,0.018057258000226284
6197,9,30,6.953599995540571e-05,0.017869451000024128
6198,33,29,5.991499983792892e-05,0.017919905000326253
6199,13,10,4.907399988951511e-05,0.018186309000157053
6200,29,24,4.8845000037545105e-05,0.018105620999904204
6201,26,32,3.8733000110369176e-05,0.01820143100030691
6202,45,44,6.966599994484568e-05,0.018085200000314217
6203,19,4,2.4771999960648827e-05,0.018317479999950592
6204,38,12,3.7862999761273386e-05,0.018386006000127963
6205,29,4,4.9234000016440405e-05,0.01854708099972413
6206,39,43,4.27239997407014e-05,0.017505658000118274
6207,1,32,2.8192000172566622e-05,0.017967759999919508
6208,36,23,6.62160000501899e-05,0.018187869000030332
6209,35,0,3.0761999823880615e-05,0.01798181999993176
6210,26,37,6.997699983912753e-05,0.018222351000076742
6211,34,26,4.567399992083665e-05,0.01773362799985989
6212,18,34,5.474499994306825e-05,0.018453641999713
6213,35,15,3.7802999941050075e-05,0.0179612290003206
6214,25,18,6.046499993317411e-05,0.0181459749996975
6215,42,37,7.970699971338036e-05,0.01825504499993258
6216,19,41,8.244699984061299e-05,0.018421809999836114
6217,37,45,3.17129997711163e-05,0.018095970999638666
6218,9,24,2.269200012960937e-05,0.017710125999656157
6219,10,29,6.659600012426381e-05,0.01782864699998754
6220,24,39,7.214600009319838e-05,0.01812127299990607
6221,22,49,4.5574000068882015e-05,0.0182012999998733
6222,20,36,5.856500001755194e-05,0.018741267999757838
6223,10,33,2.616199981275713e-05,0.018048395999812783
6224,13,13,1.805199963200721e-05,0.018068488000153593
6225,14,19,5.698500035578036e-05,0.01822358199979135
6226,1,47,6.975699989197892e-05,0.01855998200016984
6227,22,46,4.3743999867729144e-05,0.018398806999812223
6228,37,18,5.080500022813794e-05,0.018209730999842577
6229,29,40,7.029600010355352e-05,0.01808852099975411
6230,29,44,6.900600010339986e-05,0.018054846999802976
6231,48,46,6.39049999335839e-05,0.01808926000012434
6232,35,6,1.906200031953631e-05,0.01792606499975591
6233,48,47,8.090699975582538e-05,0.01832776199989894
6234,18,41,1.771100005498738e-05,0.018212971000139078
6235,30,32,7.450700013578171e-05,0.018131174000245665
6236,41,13,5.183500024941168e-05,0.017985769999995682
6237,4,29,5.221399987931363e-05,0.018207268999958615
6238,9,24,2.45819996962382e-05,0.01820219499995801
6239,14,23,3.871400031130179e-05,0.018140149999908317
6240,25,35,5.049399987910874e-05,0.017938932000106433
6241,40,31,6.361600026139058e-05,0.018262850999690272
6242,34,12,7.686699973419309e-05,0.018074304000037955
6243,42,49,7.230700020954828e-05,0.018253039999763132
6244,31,4,6.15750000179105e-05,0.01795368300008704
6245,47,11,2.4592000045231543e-05,0.018195535000359087
6246,32,33,7.621699978699326e-05,0.017832821999945736
6247,18,12,5.282400024952949e-05,0.018071924000196304
6248,1,29,5.826500000694068e-05,0.018286362999788253
6249,6,18,3.325299985590391e-05,0.01816994299997532
6250,15,12,3.712299985636491e-05,0.01820184500002142
6251,2,18,5.997600010232418e-05,0.017924690000199917
6252,25,28,2.8193000161991222e-05,0.018319275000067137
6253,26,39,6.29659998594434e-05,0.018446626999775617
6254,42,31,3.140299986625905e-05,0.017936501999884058
6255,0,15,4.207400024824892e-05,0.018095955999797297
6256,0,32,4.432400010045967e-05,0.01829970400012826
6257,21,24,5.36649999958172e-05,0.01814887999989878
6258,32,13,5.387500004871981e-05,0.018035090000012133
6259,26,23,5.237499999566353e-05,0.01808557499998642
6260,29,3,6.272499967963086e-05,0.018295823999778804
6261,25,13,3.412299975025235e-05,0.01794216200005394
6262,7,7,1.2142000286985422e-05,0.018225316999632923
6263,33,45,6.83260000187147e-05,0.018284172999756265
6264,17,16,3.8313999993988546e-05,0.01801110799988237
6265,0,3,5.235499975242419e-05,0.018446027000209142
6266,25,18,4.1834000057860976e-05,0.018184903000019403
6267,20,17,4.662399987864774e-05,0.018184644000029948
6268,32,30,4.970400004822295e-05,0.018254590000196913
6269,44,7,6.757600021956023e-05,0.01827554199962833
6270,43,26,1.8380999790679198e-05,0.018267321000166703
6271,48,39,7.238700027301093e-05,0.018171501999859174
6272,18,5,4.9094000132754445e-05,0.01817173300014474
6273,22,35,6.215499979589367e-05,0.01825963100009176
6274,18,39,7.239600017783232e-05,0.017813931000091543
6275,19,19,1.2151000191806816e-05,0.018070543999783695
6276,42,41,7.226600018839235e-05,0.018088345000251138
6277,24,0,2.787200037346338e-05,0.01830417499968462
6278,29,15,5.121399999552523e-05,0.018224838000151067
6279,28,36,6.857700009277323e-05,0.01794907300018167
6280,16,31,5.5965000228752615e-05,0.01831383500029915
6281,0,25,4.199399973003892e-05,0.018302093999864155
6282,46,36,5.829599967910326e-05,0.017856164000022545
6283,15,27,5.744500003856956e-05,0.01822606799987625
6284,32,35,6.471599999713362e-05,0.018215876999875036
6285,6,5,4.8784000227897195e-05,0.018247470000005706
6286,19,10,5.586499992205063e-05,0.018367770000168093
6287,26,6,7.253600006151828e-05,0.018324945999665943
6288,18,11,5.9485000292625045e-05,0.018248479000249063
6289,41,20,7.903699997768854e-05,0.018003442999997787
6290,46,13,4.030399986731936e-05,0.018144014999961655
6291,3,1,7.08659999872907e-05,0.018006624000008742
6292,33,34,7.199699984994368e-05,0.018384575999789377
6293,37,24,7.547699988208478e-05,0.018043796999791084
6294,16,1,4.806400011148071e-05,0.018017244000020582
6295,35,44,7.175600012487848e-05,0.018288909000148124
6296,49,7,5.1884999720641645e-05,0.01794446699977925
6297,32,4,5.20350004080683e-05,0.01821964200007642
6298,16,24,4.0563999846199295e-05,0.01794148699991638
6299,1,39,6.316500002867542e-05,0.017895534000217594
6300,25,41,1.9531999896571506e-05,0.018313499999749183
6301,46,17,4.3492999793670606e-05,0.01821001200005412
6302,44,19,3.385299987712642e-05,0.018173947999912343
6303,22,0,8.089700031632674e-05,0.018529809000028763
6304,34,30,5.352400012270664e-05,0.01795917899971755
6305,42,46,6.383599975379184e-05,0.01847027399981016
6306,46,36,6.968599973333767e-05,0.01835919399991326
6307,28,6,4.1882999994413694e-05,0.01813091500025621
6308,8,40,5.363399986890727e-05,0.017842349000147806
6309,10,6,7.654699993508984e-05,0.01829756899996937
6310,38,26,1.920099975905032e-05,0.01827557699971294
6311,30,25,6.057500013412209e-05,0.017648721000114165
6312,44,38,8.461800007353304e-05,0.01843061099998522
6313,42,18,5.2955000228394056e-05,0.017759200999989844
6314,0,48,6.437599995479104e-05,0.018249354000090534
6315,44,45,2.078199986499385e-05,0.017795854000269173
6316,29,45,6.607500017707935e-05,0.01797603099976186
6317,15,23,1.4412000382435508e-05,0.017961239000214846
6318,11,49,7.12569999450352e-05,0.0181330440000238
6319,23,47,7.06470000295667e-05,0.018119693000244297
6320,26,2,3.826400006801123e-05,0.018021483999746124
6321,7,23,3.3603000247239834e-05,0.01817622799990204
6322,5,43,6.651600006080116e-05,0.018297299000096245
6323,25,9,7.163600002968451e-05,0.018093530999976792
6324,3,25,8.104700009425869e-05,0.018128304000128992
6325,28,16,4.2393000057927566e-05,0.017928117000337807
6326,48,14,3.505299991957145e-05,0.01833431200020641
6327,46,27,6.294600007095141e-05,0.01851632799980507
6328,20,9,7.323699992412003e-05,0.017789294000067457
6329,46,1,5.964599995422759e-05,0.01806185799978266
6330,47,30,5.020400021749083e-05,0.018271237000135443
6331,41,21,3.31930000356806e-05,0.018298558999958914
6332,38,48,2.2771999738324666e-05,0.01810706200012646
6333,43,10,5.277499985822942e-05,0.018576413999653596
6334,21,19,2.270300001327996e-05,0.01815679600031217
6335,18,30,6.206600028235698e-05,0.018132023999896774
6336,17,42,3.218299980289885e-05,0.01800934299990331
6337,48,9,7.370699995590257e-05,0.018315810000331112
6338,31,46,3.367299996170914e-05,0.018435062000207836
6339,46,0,1.4831000044068787e-05,0.018279407000136416
6340,29,40,6.642600010309252e-05,0.018291213999873435
6341,36,13,5.513499991138815e-05,0.017847974999767757
6342,35,40,7.864700000936864e-05,0.01760989399963364
6343,25,46,5.4614999953628285e-05,0.018263171999933547
6344,39,37,6.349500017677201e-05,0.018452918000093632
6345,47,48,6.740600019838894e-05,0.018337357999826054
6346,8,25,6.42150002931885e-05,0.017963765000331477
6347,29,34,3.70630000361416e-05,0.01860891200021797
6348,4,29,7.656699972358183e-05,0.01817182300010245
6349,18,11,6.743599988112692e-05,0.018003207999754522
6350,43,13,7.682700015720911e-05,0.018097976999797538
6351,46,4,5.564399998547742e-05,0.01779874900012146
6352,11,30,5.957600023975829e-05,0.018207145999895147
6353,2,32,7.557699973403942e-05,0.017935832000148366
6354,37,41,6.594499973289203e-05,0.018337737999900128
6355,20,3,6.108500019763596e-05,0.01834502900010193
6356,41,7,5.139399991094251e-05,0.018027080000138085
6357,30,6,4.3463999645609874e-05,0.01825306000000637
6358,46,39,2.7162999685970135e-05,0.01811794800005373
6359,25,44,2.0991999917896464e-05,0.018102827000348043
6360,11,20,1.8792000446410384e-05,0.018061443000078725
6361,3,29,5.4754999837314244e-05,0.01826081100034571
6362,28,16,7.45160000406031e-05,0.018061364000004687
6363,16,31,5.5295000038313447e-05,0.018269371999849682
6364,33,47,8.120700022118399e-05,0.018165132999911293
6365,36,48,7.438700004058774e-05,0.018431825999869034
6366,6,39,2.402199970674701e-05,0.018421454999952402
6367,46,14,5.2535000122588826e-05,0.017989147000207595
6368,33,46,5.1184999847464496e-05,0.018192685000030906
6369,24,34,4.355400005806587e-05,0.018214496999917174
6370,25,2,3.6593000004359055e-05,0.018143531000077928
6371,35,41,5.8165000154986046e-05,0.018116008000106376
6372,14,13,7.16559998181765e-05,0.018323926999983087
6373,9,2,3.678399980344693e-05,0.018196715000158292
6374,24,11,6.278599994402612e-05,0.018236468999930366
6375,48,25,3.069300009883591e-05,0.017967224999665632
6376,26,42,7.068600007187342e-05,0.017961623999781295
6377,14,36,6.85459999658633e-05,0.018286294000063208
6378,7,23,7.794699968144414e-05,0.018245578999994905
6379,16,29,2.8252999982214533e-05,0.018344798000271112
6380,25,12,6.641600020884653e-05,0.018140969999876688
6381,48,28,4.7325000195996836e-05,0.018061403000046994
6382,43,23,2.2451999939221423e-05,0.01818789500021012
6383,44,39,4.837400001633796e-05,0.018059413000173663
6384,39,46,2.7982000119664008e-05,0.018298745000265626
6385,48,21,3.401300000405172e-05,0.018336298000122042
6386,28,33,4.741400016428088e-05,0.01811246800025401
6387,3,40,5.609500021819258e-05,0.018504123000184336
6388,2,5,6.646600013482384e-05,0.018105857000136893
6389,2,31,1.8311999610887142e-05,0.017914680000103544
6390,40,0,3.2512999950995436e-05,0.01818933399999878
6391,24,6,3.440299997237162e-05,0.018781273000058718
6392,14,31,3.482300007817685e-05,0.01817720899998676
6393,34,2,5.308499976308667e-05,0.018398528000034275
6394,5,18,7.160599989219918e-05,0.018252025000037975
6395,17,33,5.197500013309764e-05,0.0183348819996354
6396,24,36,3.9833999835536815e-05,0.017858130000149686
6397,40,35,4.848399976253859e-05,0.017847509999683098
6398,29,37,6.820599992352072e-05,0.01809273100025166
6399,35,37,2.86129998130491e-05,0.018117583000275772
6400,47,7,4.6644000121887075e-05,0.018102562999956717
6401,42,8,5.3204999858280644e-05,0.0180161240000416
6402,29,22,5.324400035533472e-05,0.018074589999741875
6403,6,2,6.65360003040405e-05,0.018163827000080346
6404,2,6,4.78440001643321e-05,0.018263876999753847
6405,8,2,5.9344999954191735e-05,0.0180295360000855
